variable_id,variable,pooling,feature_id,field,split,group,n,effect,abs_effect,nonzero_fraction,same_as_train_direction,seen_in_train,eligible
21,possession_and_alienability,mean,9576,marker_family,train,ownership_possession,199,0.12028039848371438,0.12028039848371438,0.17587939698492464,True,True,True
21,possession_and_alienability,mean,9576,marker_family,val,temporary_possession,50,0.5159186579901857,0.5159186579901857,0.46,True,False,True
21,possession_and_alienability,mean,9576,marker_family,test,associated_relation_low_control,24,0.5067629000216827,0.5067629000216827,0.4166666666666667,True,False,True
21,possession_and_alienability,mean,9576,marker_family,test,legal_ownership_relation,26,0.5188349897784671,0.5188349897784671,0.38461538461538464,True,False,True
21,possession_and_alienability,mean,9576,lexical_domain,train,community_services,66,0.19938831966149306,0.19938831966149306,0.12121212121212122,True,True,True
21,possession_and_alienability,mean,9576,lexical_domain,train,education,67,0.791102510778115,0.791102510778115,0.7313432835820896,True,True,True
21,possession_and_alienability,mean,9576,lexical_domain,train,engineering,67,0.5656474506262817,0.5656474506262817,0.34328358208955223,True,True,True
21,possession_and_alienability,mean,9576,lexical_domain,train,healthcare,67,0.7375781725518864,0.7375781725518864,0.7313432835820896,True,True,True
21,possession_and_alienability,mean,9576,lexical_domain,train,logistics,67,0.18871638344582922,0.18871638344582922,0.29850746268656714,True,True,True
21,possession_and_alienability,mean,9576,lexical_domain,train,workplace_operations,66,-0.05919667889277054,0.05919667889277054,0.10606060606060606,False,True,True
21,possession_and_alienability,mean,9576,lexical_domain,val,agriculture,25,0.243135774755535,0.243135774755535,0.28,True,False,True
21,possession_and_alienability,mean,9576,lexical_domain,val,finance,25,0.6979484208483848,0.6979484208483848,0.64,True,False,True
21,possession_and_alienability,mean,9576,lexical_domain,test,legal,17,0.5263251438184257,0.5263251438184257,0.4117647058823529,True,False,True
21,possession_and_alienability,mean,9576,lexical_domain,test,public_administration,16,0.6367989176654738,0.6367989176654738,0.5625,True,False,True
21,possession_and_alienability,mean,9576,lexical_domain,test,scientific_research,17,0.3500945796730997,0.3500945796730997,0.23529411764705882,True,False,True
21,possession_and_alienability,final,7313,marker_family,train,body_part_possession,109,0.3684498949417013,0.3684498949417013,0.27522935779816515,True,True,True
21,possession_and_alienability,final,7313,marker_family,train,kinship_possession,92,0.2648588970873319,0.2648588970873319,0.18478260869565216,True,True,True
21,possession_and_alienability,final,7313,marker_family,train,ownership_possession,199,0.15020382025163465,0.15020382025163465,0.135678391959799,True,True,True
21,possession_and_alienability,final,7313,marker_family,val,temporary_possession,50,0.13491771450300158,0.13491771450300158,0.12,True,False,True
21,possession_and_alienability,final,7313,marker_family,test,associated_relation_low_control,24,0.0012063822291374295,0.0012063822291374295,0.125,True,False,True
21,possession_and_alienability,final,7313,marker_family,test,legal_ownership_relation,26,0.16632368934869304,0.16632368934869304,0.07692307692307693,True,False,True
21,possession_and_alienability,final,7313,lexical_domain,train,community_services,66,0.09702748501525288,0.09702748501525288,0.25757575757575757,True,True,True
21,possession_and_alienability,final,7313,lexical_domain,train,education,67,0.37761272931151657,0.37761272931151657,0.3283582089552239,True,True,True
21,possession_and_alienability,final,7313,lexical_domain,train,engineering,67,0.26823189896244254,0.26823189896244254,0.208955223880597,True,True,True
21,possession_and_alienability,final,7313,lexical_domain,train,healthcare,67,0.3502704661554572,0.3502704661554572,0.16417910447761194,True,True,True
21,possession_and_alienability,final,7313,lexical_domain,train,logistics,67,0.32223717607634916,0.32223717607634916,0.11940298507462686,True,True,True
21,possession_and_alienability,final,7313,lexical_domain,train,workplace_operations,66,-0.12488439494903623,0.12488439494903623,0.030303030303030304,False,True,True
21,possession_and_alienability,final,7313,lexical_domain,val,agriculture,25,0.022272355591941753,0.022272355591941753,0.2,True,False,True
21,possession_and_alienability,final,7313,lexical_domain,val,finance,25,0.1999999893839597,0.1999999893839597,0.04,True,False,True
21,possession_and_alienability,final,7313,lexical_domain,test,legal,17,0.20569148495978623,0.20569148495978623,0.11764705882352941,True,False,True
21,possession_and_alienability,final,7313,lexical_domain,test,public_administration,16,0.0014775103749433511,0.0014775103749433511,0.1875,True,False,True
21,possession_and_alienability,final,7313,lexical_domain,test,scientific_research,17,0.0,0.0,0.0,False,False,True
22,tense_prominence,mean,1385,marker_family,train,english_morphological_tense,120,-0.5523749031431213,0.5523749031431213,0.35833333333333334,True,True,True
22,tense_prominence,mean,1385,marker_family,train,explicit_time_anchor,200,-0.08181769061937556,0.08181769061937556,0.2,True,True,True
22,tense_prominence,mean,1385,marker_family,train,mandarin_temporal_adverb,80,-0.5956593850288496,0.5956593850288496,0.5,True,True,True
22,tense_prominence,mean,1385,marker_family,val,contextual_time_anchor,50,-0.13822417679072582,0.13822417679072582,0.12,True,False,True
22,tense_prominence,mean,1385,marker_family,test,discourse_time_inference,30,0.0,0.0,0.0,False,False,True
22,tense_prominence,mean,1385,marker_family,test,unmarked_event_time_reference,20,0.0,0.0,0.0,False,False,True
22,tense_prominence,mean,1385,lexical_domain,train,community_services,66,-0.2130158515858212,0.2130158515858212,0.045454545454545456,True,True,True
22,tense_prominence,mean,1385,lexical_domain,train,education,66,-0.44987592239150115,0.44987592239150115,0.24242424242424243,True,True,True
22,tense_prominence,mean,1385,lexical_domain,train,engineering,69,0.3674225233958064,0.3674225233958064,0.2028985507246377,False,True,True
22,tense_prominence,mean,1385,lexical_domain,train,healthcare,67,-0.6921785029394671,0.6921785029394671,0.5522388059701493,True,True,True
22,tense_prominence,mean,1385,lexical_domain,train,logistics,65,-0.4934709577203118,0.4934709577203118,0.4307692307692308,True,True,True
22,tense_prominence,mean,1385,lexical_domain,train,workplace_operations,67,-0.5603715309914854,0.5603715309914854,0.373134328358209,True,True,True
22,tense_prominence,mean,1385,lexical_domain,val,agriculture,26,-0.1387289180576143,0.1387289180576143,0.07692307692307693,True,False,True
22,tense_prominence,mean,1385,lexical_domain,val,finance,24,-0.16974949786152937,0.16974949786152937,0.16666666666666666,True,False,True
22,tense_prominence,mean,1385,lexical_domain,test,legal,16,0.0,0.0,0.0,False,False,True
22,tense_prominence,mean,1385,lexical_domain,test,public_administration,17,0.0,0.0,0.0,False,False,True
22,tense_prominence,mean,1385,lexical_domain,test,scientific_research,17,0.0,0.0,0.0,False,False,True
22,tense_prominence,final,3874,marker_family,train,english_morphological_tense,120,0.5114668768903486,0.5114668768903486,0.575,True,True,True
22,tense_prominence,final,3874,marker_family,train,explicit_time_anchor,200,-0.03603684927745117,0.03603684927745117,0.23,False,True,True
22,tense_prominence,final,3874,marker_family,train,mandarin_temporal_adverb,80,0.6184410770524231,0.6184410770524231,0.425,True,True,True
22,tense_prominence,final,3874,marker_family,val,contextual_time_anchor,50,0.1969492156043503,0.1969492156043503,0.24,True,False,True
22,tense_prominence,final,3874,marker_family,test,discourse_time_inference,30,0.40964408664696134,0.40964408664696134,0.2,True,False,True
22,tense_prominence,final,3874,marker_family,test,unmarked_event_time_reference,20,-0.41394228263070626,0.41394228263070626,0.25,False,False,True
22,tense_prominence,final,3874,lexical_domain,train,community_services,66,0.5843564744883115,0.5843564744883115,0.5,True,True,True
22,tense_prominence,final,3874,lexical_domain,train,education,66,0.46955904785285024,0.46955904785285024,0.25757575757575757,True,True,True
22,tense_prominence,final,3874,lexical_domain,train,engineering,69,0.5165286617096936,0.5165286617096936,0.43478260869565216,True,True,True
22,tense_prominence,final,3874,lexical_domain,train,healthcare,67,-0.15543256064322974,0.15543256064322974,0.34328358208955223,False,True,True
22,tense_prominence,final,3874,lexical_domain,train,logistics,65,-0.30098566589250847,0.30098566589250847,0.35384615384615387,False,True,True
22,tense_prominence,final,3874,lexical_domain,train,workplace_operations,67,0.4377085326516996,0.4377085326516996,0.34328358208955223,True,True,True
22,tense_prominence,final,3874,lexical_domain,val,agriculture,26,0.0744652295188207,0.0744652295188207,0.2692307692307692,True,False,True
22,tense_prominence,final,3874,lexical_domain,val,finance,24,0.3576638921289404,0.3576638921289404,0.20833333333333334,True,False,True
22,tense_prominence,final,3874,lexical_domain,test,legal,16,-0.4082493022064538,0.4082493022064538,0.1875,False,False,True
22,tense_prominence,final,3874,lexical_domain,test,public_administration,17,0.21016561776534431,0.21016561776534431,0.23529411764705882,True,False,True
22,tense_prominence,final,3874,lexical_domain,test,scientific_research,17,0.4428987682077539,0.4428987682077539,0.23529411764705882,True,False,True
23,aspect_and_event_structure,mean,6216,marker_family,train,english_progressive,200,-0.9861820252475927,0.9861820252475927,1.0,True,True,True
23,aspect_and_event_structure,mean,6216,marker_family,train,russian_imperfective,100,-0.3380639333796685,0.3380639333796685,0.43,True,True,True
23,aspect_and_event_structure,mean,6216,marker_family,train,russian_perfective,100,0.19685581117265427,0.19685581117265427,0.08,False,True,True
23,aspect_and_event_structure,mean,6216,marker_family,val,habitual_aspect,26,-0.3852550733658165,0.3852550733658165,0.34615384615384615,True,False,True
23,aspect_and_event_structure,mean,6216,marker_family,val,iterative_aspect,24,0.28729222835847446,0.28729222835847446,0.08333333333333333,False,False,True
23,aspect_and_event_structure,mean,6216,marker_family,test,completive_ongoing_contrast,26,0.6373536928388793,0.6373536928388793,0.7307692307692307,False,False,True
23,aspect_and_event_structure,mean,6216,marker_family,test,punctual_event_structure,24,-0.37652240597250874,0.37652240597250874,0.3333333333333333,True,False,True
23,aspect_and_event_structure,mean,6216,lexical_domain,train,community_services,66,0.35798402115458355,0.35798402115458355,0.36363636363636365,False,True,True
23,aspect_and_event_structure,mean,6216,lexical_domain,train,education,67,-0.9857530777068787,0.9857530777068787,1.0,True,True,True
23,aspect_and_event_structure,mean,6216,lexical_domain,train,engineering,67,-0.45410771341850387,0.45410771341850387,0.373134328358209,True,True,True
23,aspect_and_event_structure,mean,6216,lexical_domain,train,healthcare,67,-0.9851666446453586,0.9851666446453586,1.0,True,True,True
23,aspect_and_event_structure,mean,6216,lexical_domain,train,logistics,67,0.1677679930721869,0.1677679930721869,0.029850746268656716,False,True,True
23,aspect_and_event_structure,mean,6216,lexical_domain,train,workplace_operations,66,-0.990327976217286,0.990327976217286,1.0,True,True,True
23,aspect_and_event_structure,mean,6216,lexical_domain,val,agriculture,25,0.30228948406359424,0.30228948406359424,0.2,False,False,True
23,aspect_and_event_structure,mean,6216,lexical_domain,val,finance,25,-0.3947692147692224,0.3947692147692224,0.24,True,False,True
23,aspect_and_event_structure,mean,6216,lexical_domain,test,legal,17,0.33208752983147455,0.33208752983147455,0.5294117647058824,False,False,True
23,aspect_and_event_structure,mean,6216,lexical_domain,test,public_administration,16,0.28798488929308474,0.28798488929308474,0.4375,False,False,True
23,aspect_and_event_structure,mean,6216,lexical_domain,test,scientific_research,17,0.24696149347621088,0.24696149347621088,0.6470588235294118,False,False,True
23,aspect_and_event_structure,final,13190,marker_family,train,english_progressive,200,-0.8320302655510359,0.8320302655510359,0.865,True,True,True
23,aspect_and_event_structure,final,13190,marker_family,train,russian_imperfective,100,-0.6000911826484597,0.6000911826484597,0.48,True,True,True
23,aspect_and_event_structure,final,13190,marker_family,train,russian_perfective,100,0.570357761242548,0.570357761242548,0.46,False,True,True
23,aspect_and_event_structure,final,13190,marker_family,val,habitual_aspect,26,-0.5070361947664075,0.5070361947664075,0.9615384615384616,True,False,True
23,aspect_and_event_structure,final,13190,marker_family,val,iterative_aspect,24,0.2449469466237407,0.2449469466237407,0.6666666666666666,False,False,True
23,aspect_and_event_structure,final,13190,marker_family,test,completive_ongoing_contrast,26,0.4623397700923321,0.4623397700923321,0.38461538461538464,False,False,True
23,aspect_and_event_structure,final,13190,marker_family,test,punctual_event_structure,24,-0.08572596039545752,0.08572596039545752,0.125,True,False,True
23,aspect_and_event_structure,final,13190,lexical_domain,train,community_services,66,0.04435347521934009,0.04435347521934009,0.5909090909090909,False,True,True
23,aspect_and_event_structure,final,13190,lexical_domain,train,education,67,-0.8251983767131362,0.8251983767131362,0.8208955223880597,True,True,True
23,aspect_and_event_structure,final,13190,lexical_domain,train,engineering,67,-0.06135248826495969,0.06135248826495969,0.4626865671641791,True,True,True
23,aspect_and_event_structure,final,13190,lexical_domain,train,healthcare,67,-0.8315056022867091,0.8315056022867091,0.8955223880597015,True,True,True
23,aspect_and_event_structure,final,13190,lexical_domain,train,logistics,67,-0.03155572651725679,0.03155572651725679,0.3582089552238806,True,True,True
23,aspect_and_event_structure,final,13190,lexical_domain,train,workplace_operations,66,-0.8493784681213136,0.8493784681213136,0.8787878787878788,True,True,True
23,aspect_and_event_structure,final,13190,lexical_domain,val,agriculture,25,-0.03903654852544277,0.03903654852544277,0.84,True,False,True
23,aspect_and_event_structure,final,13190,lexical_domain,val,finance,25,-0.428868750239013,0.428868750239013,0.8,True,False,True
23,aspect_and_event_structure,final,13190,lexical_domain,test,legal,17,0.40828619627304497,0.40828619627304497,0.17647058823529413,False,False,True
23,aspect_and_event_structure,final,13190,lexical_domain,test,public_administration,16,0.14241392572930064,0.14241392572930064,0.25,False,False,True
23,aspect_and_event_structure,final,13190,lexical_domain,test,scientific_research,17,0.3358634860521843,0.3358634860521843,0.35294117647058826,False,False,True
24,modality_and_mood,mean,3941,marker_family,train,imperative_mood,57,0.3960882036603022,0.3960882036603022,0.15789473684210525,True,True,True
24,modality_and_mood,mean,3941,marker_family,train,modal_auxiliary,171,0.6008089334892295,0.6008089334892295,0.8304093567251462,True,True,True
24,modality_and_mood,mean,3941,marker_family,train,modal_periphrastic,172,0.409028542184408,0.409028542184408,0.1686046511627907,True,True,True
24,modality_and_mood,mean,3941,marker_family,val,modal_adverbial,50,0.20772254264829162,0.20772254264829162,0.12,True,False,True
24,modality_and_mood,mean,3941,marker_family,test,impersonal_modality,25,0.0,0.0,0.0,False,False,True
24,modality_and_mood,mean,3941,marker_family,test,nominalized_modality,25,0.19999998701747976,0.19999998701747976,0.04,True,False,True
24,modality_and_mood,mean,3941,lexical_domain,train,community_services,66,0.3501698659477706,0.3501698659477706,0.42424242424242425,True,True,True
24,modality_and_mood,mean,3941,lexical_domain,train,education,67,0.5453440069086947,0.5453440069086947,0.29850746268656714,True,True,True
24,modality_and_mood,mean,3941,lexical_domain,train,engineering,67,0.34706541632436794,0.34706541632436794,0.5522388059701493,True,True,True
24,modality_and_mood,mean,3941,lexical_domain,train,healthcare,67,0.5703997418738271,0.5703997418738271,0.417910447761194,True,True,True
24,modality_and_mood,mean,3941,lexical_domain,train,logistics,67,0.43078980176651366,0.43078980176651366,0.44776119402985076,True,True,True
24,modality_and_mood,mean,3941,lexical_domain,train,workplace_operations,66,0.6377388338936143,0.6377388338936143,0.5606060606060606,True,True,True
24,modality_and_mood,mean,3941,lexical_domain,val,agriculture,25,0.029202652977618725,0.029202652977618725,0.12,True,False,True
24,modality_and_mood,mean,3941,lexical_domain,val,finance,25,0.34061379346091203,0.34061379346091203,0.12,True,False,True
24,modality_and_mood,mean,3941,lexical_domain,test,legal,17,0.0,0.0,0.0,False,False,True
24,modality_and_mood,mean,3941,lexical_domain,test,public_administration,16,0.0,0.0,0.0,False,False,True
24,modality_and_mood,mean,3941,lexical_domain,test,scientific_research,17,0.24253562076666949,0.24253562076666949,0.058823529411764705,True,False,True
24,modality_and_mood,final,6645,marker_family,train,imperative_mood,57,0.7663407815987661,0.7663407815987661,0.631578947368421,True,True,True
24,modality_and_mood,final,6645,marker_family,train,modal_auxiliary,171,0.5384930137743323,0.5384930137743323,0.5380116959064327,True,True,True
24,modality_and_mood,final,6645,marker_family,train,modal_periphrastic,172,0.5554699303293839,0.5554699303293839,0.4069767441860465,True,True,True
24,modality_and_mood,final,6645,marker_family,val,modal_adverbial,50,0.44094877596267995,0.44094877596267995,0.2,True,False,True
24,modality_and_mood,final,6645,marker_family,test,impersonal_modality,25,0.44038895914201076,0.44038895914201076,0.36,True,False,True
24,modality_and_mood,final,6645,marker_family,test,nominalized_modality,25,0.19999999676446376,0.19999999676446376,0.04,True,False,True
24,modality_and_mood,final,6645,lexical_domain,train,community_services,66,0.50681980778835,0.50681980778835,0.6212121212121212,True,True,True
24,modality_and_mood,final,6645,lexical_domain,train,education,67,0.6450340351064309,0.6450340351064309,0.5074626865671642,True,True,True
24,modality_and_mood,final,6645,lexical_domain,train,engineering,67,0.5418190710128804,0.5418190710128804,0.47761194029850745,True,True,True
24,modality_and_mood,final,6645,lexical_domain,train,healthcare,67,0.5898575409034615,0.5898575409034615,0.373134328358209,True,True,True
24,modality_and_mood,final,6645,lexical_domain,train,logistics,67,0.5117898828238522,0.5117898828238522,0.31343283582089554,True,True,True
24,modality_and_mood,final,6645,lexical_domain,train,workplace_operations,66,0.721348764979226,0.721348764979226,0.6818181818181818,True,True,True
24,modality_and_mood,final,6645,lexical_domain,val,agriculture,25,0.2826614276801525,0.2826614276801525,0.08,True,False,True
24,modality_and_mood,final,6645,lexical_domain,val,finance,25,0.5603758707450657,0.5603758707450657,0.32,True,False,True
24,modality_and_mood,final,6645,lexical_domain,test,legal,17,0.39714755878948843,0.39714755878948843,0.23529411764705882,True,False,True
24,modality_and_mood,final,6645,lexical_domain,test,public_administration,16,0.3196428679670915,0.3196428679670915,0.1875,True,False,True
24,modality_and_mood,final,6645,lexical_domain,test,scientific_research,17,0.30187731939951923,0.30187731939951923,0.17647058823529413,True,False,True
25,epistemic_modality,mean,15221,marker_family,train,certainty_adverb,100,0.859949515400368,0.859949515400368,1.0,True,True,True
25,epistemic_modality,mean,15221,marker_family,train,possibility_adverb,200,0.7058520370312674,0.7058520370312674,1.0,True,True,True
25,epistemic_modality,mean,15221,marker_family,train,probability_adverb,100,0.8012613307095198,0.8012613307095198,1.0,True,True,True
25,epistemic_modality,mean,15221,marker_family,val,hedged_claim_phrase,50,0.5663724514050533,0.5663724514050533,0.66,True,False,True
25,epistemic_modality,mean,15221,marker_family,test,evidential_like_apparent_marker,25,0.7471609175110807,0.7471609175110807,0.68,True,False,True
25,epistemic_modality,mean,15221,marker_family,test,low_confidence_periphrasis,25,0.48373891170717237,0.48373891170717237,0.4,True,False,True
25,epistemic_modality,mean,15221,lexical_domain,train,community_services,66,0.7130749952765181,0.7130749952765181,1.0,True,True,True
25,epistemic_modality,mean,15221,lexical_domain,train,education,67,0.816866683606163,0.816866683606163,1.0,True,True,True
25,epistemic_modality,mean,15221,lexical_domain,train,engineering,67,0.8895993863191548,0.8895993863191548,1.0,True,True,True
25,epistemic_modality,mean,15221,lexical_domain,train,healthcare,67,0.8245984199973339,0.8245984199973339,1.0,True,True,True
25,epistemic_modality,mean,15221,lexical_domain,train,logistics,67,0.4929131773654304,0.4929131773654304,1.0,True,True,True
25,epistemic_modality,mean,15221,lexical_domain,train,workplace_operations,66,0.8941761365446839,0.8941761365446839,1.0,True,True,True
25,epistemic_modality,mean,15221,lexical_domain,val,agriculture,25,0.24938420141307074,0.24938420141307074,0.64,True,False,True
25,epistemic_modality,mean,15221,lexical_domain,val,finance,25,0.7648137178091767,0.7648137178091767,0.68,True,False,True
25,epistemic_modality,mean,15221,lexical_domain,test,legal,17,0.7030444489743163,0.7030444489743163,0.5882352941176471,True,False,True
25,epistemic_modality,mean,15221,lexical_domain,test,public_administration,16,0.0,0.0,0.0,False,False,True
25,epistemic_modality,mean,15221,lexical_domain,test,scientific_research,17,0.9371176452629721,0.9371176452629721,1.0,True,False,True
25,epistemic_modality,final,3874,marker_family,train,certainty_adverb,100,0.6409294715700626,0.6409294715700626,0.62,True,True,True
25,epistemic_modality,final,3874,marker_family,train,possibility_adverb,200,0.4656983662784182,0.4656983662784182,0.655,True,True,True
25,epistemic_modality,final,3874,marker_family,train,probability_adverb,100,0.606240048721685,0.606240048721685,0.51,True,True,True
25,epistemic_modality,final,3874,marker_family,val,hedged_claim_phrase,50,0.569476252423648,0.569476252423648,0.82,True,False,True
25,epistemic_modality,final,3874,marker_family,test,evidential_like_apparent_marker,25,0.08725456892977956,0.08725456892977956,0.56,True,False,True
25,epistemic_modality,final,3874,marker_family,test,low_confidence_periphrasis,25,0.731801610928522,0.731801610928522,0.72,True,False,True
25,epistemic_modality,final,3874,lexical_domain,train,community_services,66,0.3527344667988787,0.3527344667988787,0.803030303030303,True,True,True
25,epistemic_modality,final,3874,lexical_domain,train,education,67,0.6299880614061597,0.6299880614061597,0.5970149253731343,True,True,True
25,epistemic_modality,final,3874,lexical_domain,train,engineering,67,0.6519897923994759,0.6519897923994759,0.6119402985074627,True,True,True
25,epistemic_modality,final,3874,lexical_domain,train,healthcare,67,0.6669847549806599,0.6669847549806599,0.6716417910447762,True,True,True
25,epistemic_modality,final,3874,lexical_domain,train,logistics,67,0.3724582539662496,0.3724582539662496,0.5522388059701493,True,True,True
25,epistemic_modality,final,3874,lexical_domain,train,workplace_operations,66,0.5837294707009898,0.5837294707009898,0.42424242424242425,True,True,True
25,epistemic_modality,final,3874,lexical_domain,val,agriculture,25,0.7160468414905059,0.7160468414905059,0.76,True,False,True
25,epistemic_modality,final,3874,lexical_domain,val,finance,25,0.5134323558212432,0.5134323558212432,0.88,True,False,True
25,epistemic_modality,final,3874,lexical_domain,test,legal,17,0.9051738960945661,0.9051738960945661,0.8823529411764706,True,False,True
25,epistemic_modality,final,3874,lexical_domain,test,public_administration,16,-0.6916003609848328,0.6916003609848328,0.5,False,False,True
25,epistemic_modality,final,3874,lexical_domain,test,scientific_research,17,0.7190798839680348,0.7190798839680348,0.5294117647058824,True,False,True
26,evidentiality,mean,11375,marker_family,train,english_reported_source_phrase,80,0.00210861381314829,0.00210861381314829,0.2625,True,True,True
26,evidentiality,mean,11375,marker_family,train,turkish_direct_past,160,0.9831977320483127,0.9831977320483127,1.0,True,True,True
26,evidentiality,mean,11375,marker_family,train,turkish_reported_evidential,160,0.9956701344169958,0.9956701344169958,1.0,True,True,True
26,evidentiality,mean,11375,marker_family,val,turkish_inferred_evidential,50,0.027904741382949058,0.027904741382949058,0.84,True,False,True
26,evidentiality,mean,11375,marker_family,test,hearsay_source_construction,25,-0.7443336921433239,0.7443336921433239,0.84,False,False,True
26,evidentiality,mean,11375,marker_family,test,inference_source_construction,25,-0.7465547849252708,0.7465547849252708,0.8,False,False,True
26,evidentiality,mean,11375,lexical_domain,train,community_services,66,0.8662710600654767,0.8662710600654767,0.8484848484848485,True,True,True
26,evidentiality,mean,11375,lexical_domain,train,education,67,0.9012123561045355,0.9012123561045355,0.8507462686567164,True,True,True
26,evidentiality,mean,11375,lexical_domain,train,engineering,67,0.8586335809899188,0.8586335809899188,0.8656716417910447,True,True,True
26,evidentiality,mean,11375,lexical_domain,train,healthcare,67,0.8925482793738386,0.8925482793738386,0.835820895522388,True,True,True
26,evidentiality,mean,11375,lexical_domain,train,logistics,67,0.8749189782310652,0.8749189782310652,0.8507462686567164,True,True,True
26,evidentiality,mean,11375,lexical_domain,train,workplace_operations,66,0.9067670817470077,0.9067670817470077,0.8636363636363636,True,True,True
26,evidentiality,mean,11375,lexical_domain,val,agriculture,25,-0.4171700345892583,0.4171700345892583,1.0,False,False,True
26,evidentiality,mean,11375,lexical_domain,val,finance,25,0.6209013173147298,0.6209013173147298,0.68,True,False,True
26,evidentiality,mean,11375,lexical_domain,test,legal,17,-0.6765448337319331,0.6765448337319331,0.8823529411764706,False,False,True
26,evidentiality,mean,11375,lexical_domain,test,public_administration,16,-0.7744092483788376,0.7744092483788376,0.8125,False,False,True
26,evidentiality,mean,11375,lexical_domain,test,scientific_research,17,-0.782147834767491,0.782147834767491,0.7647058823529411,False,False,True
26,evidentiality,final,7700,marker_family,train,english_reported_source_phrase,80,-0.11180340222229018,0.11180340222229018,0.0125,True,True,True
26,evidentiality,final,7700,marker_family,train,turkish_direct_past,160,-0.9538271416774348,0.9538271416774348,1.0,True,True,True
26,evidentiality,final,7700,marker_family,train,turkish_reported_evidential,160,-0.9629229052675561,0.9629229052675561,1.0,True,True,True
26,evidentiality,final,7700,marker_family,val,turkish_inferred_evidential,50,-0.3879500314686672,0.3879500314686672,1.0,True,False,True
26,evidentiality,final,7700,marker_family,test,hearsay_source_construction,25,0.23957815026990253,0.23957815026990253,0.76,False,False,True
26,evidentiality,final,7700,marker_family,test,inference_source_construction,25,0.4948790194611807,0.4948790194611807,0.8,False,False,True
26,evidentiality,final,7700,lexical_domain,train,community_services,66,-0.8596627017699972,0.8596627017699972,0.803030303030303,True,True,True
26,evidentiality,final,7700,lexical_domain,train,education,67,-0.8761477419049956,0.8761477419049956,0.8059701492537313,True,True,True
26,evidentiality,final,7700,lexical_domain,train,engineering,67,-0.8797886024097303,0.8797886024097303,0.7910447761194029,True,True,True
26,evidentiality,final,7700,lexical_domain,train,healthcare,67,-0.8828512518480603,0.8828512518480603,0.7910447761194029,True,True,True
26,evidentiality,final,7700,lexical_domain,train,logistics,67,-0.8675743826841711,0.8675743826841711,0.8208955223880597,True,True,True
26,evidentiality,final,7700,lexical_domain,train,workplace_operations,66,-0.8849023490852334,0.8849023490852334,0.803030303030303,True,True,True
26,evidentiality,final,7700,lexical_domain,val,agriculture,25,-0.4592078352379524,0.4592078352379524,1.0,True,False,True
26,evidentiality,final,7700,lexical_domain,val,finance,25,-0.4680801550666349,0.4680801550666349,1.0,True,False,True
26,evidentiality,final,7700,lexical_domain,test,legal,17,0.3586656584163924,0.3586656584163924,0.8235294117647058,False,False,True
26,evidentiality,final,7700,lexical_domain,test,public_administration,16,0.48674898158035657,0.48674898158035657,0.75,False,False,True
26,evidentiality,final,7700,lexical_domain,test,scientific_research,17,0.3342243484516538,0.3342243484516538,0.7647058823529411,False,False,True
27,mirativity_stance_and_affect_marking,mean,1887,marker_family,train,sentence_final_affect,133,0.9794135768827505,0.9794135768827505,1.0,True,True,True
27,mirativity_stance_and_affect_marking,mean,1887,marker_family,train,surprise_adverbial,134,0.9757145381660575,0.9757145381660575,1.0,True,True,True
27,mirativity_stance_and_affect_marking,mean,1887,marker_family,train,unexpectedness_marker,133,0.9794172779106727,0.9794172779106727,1.0,True,True,True
27,mirativity_stance_and_affect_marking,mean,1887,marker_family,val,evaluative_stance_phrase,50,0.8548626806132583,0.8548626806132583,1.0,True,False,True
27,mirativity_stance_and_affect_marking,mean,1887,marker_family,test,mirative_reaction_construction,26,0.9366512999796547,0.9366512999796547,1.0,True,False,True
27,mirativity_stance_and_affect_marking,mean,1887,marker_family,test,speaker_attitude_particle,24,0.98790128922526,0.98790128922526,1.0,True,False,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,train,community_services,66,0.9899523765266554,0.9899523765266554,1.0,True,True,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,train,education,67,0.9964773946578728,0.9964773946578728,1.0,True,True,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,train,engineering,67,0.9795150618289543,0.9795150618289543,1.0,True,True,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,train,healthcare,67,0.9974608866161012,0.9974608866161012,1.0,True,True,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,train,logistics,67,0.9974411094376904,0.9974411094376904,1.0,True,True,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,train,workplace_operations,66,0.9812650988462507,0.9812650988462507,1.0,True,True,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,val,agriculture,25,0.906848733717226,0.906848733717226,1.0,True,False,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,val,finance,25,0.8143758267863958,0.8143758267863958,1.0,True,False,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,test,legal,17,0.940782620603657,0.940782620603657,1.0,True,False,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,test,public_administration,16,0.9853841449951752,0.9853841449951752,1.0,True,False,True
27,mirativity_stance_and_affect_marking,mean,1887,lexical_domain,test,scientific_research,17,0.9494225096742346,0.9494225096742346,1.0,True,False,True
