candidate_key,probe_family,variable_id,variable,representation,layer_idx,layer_name,hidden_dim,regularization_c,train_accuracy,train_balanced_accuracy,train_f1,train_auroc,train_n,train_positive_rate,val_accuracy,val_balanced_accuracy,val_f1,val_auroc,val_n,val_positive_rate,test_accuracy,test_balanced_accuracy,test_f1,test_auroc,test_n,test_positive_rate,suspiciously_high_test_auroc,possible_overfit,weak_signal
sentence_basis_changed|var=17|repr=final_token|layer=7,sentence_basis_changed,17,animacy_and_humanness,final_token,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.5800000000000001,0.4,0.6204,100,0.5,0.62,0.62,0.6607142857142857,0.7016,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=7,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.84,0.84,0.84,0.8808,100,0.5,0.92,0.92,0.92,0.9664,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=final_token|layer=8,sentence_basis_changed,17,animacy_and_humanness,final_token,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.59,0.4675324675324675,0.6324,100,0.5,0.65,0.65,0.7107438016528925,0.7255999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=8,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.82,0.82,0.82,0.8988,100,0.5,0.96,0.96,0.96,0.9816,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=final_token|layer=9,sentence_basis_changed,17,animacy_and_humanness,final_token,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.59,0.4675324675324675,0.6364000000000001,100,0.5,0.61,0.61,0.6486486486486487,0.7223999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=9,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.82,0.82,0.82,0.9164000000000001,100,0.5,0.94,0.94,0.94,0.9772000000000001,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=final_token|layer=10,sentence_basis_changed,17,animacy_and_humanness,final_token,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.5900000000000001,0.4810126582278481,0.6896,100,0.5,0.64,0.64,0.6896551724137931,0.7571999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=10,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.86,0.86,0.86,0.9508000000000001,100,0.5,0.94,0.94,0.94,0.9876,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=final_token|layer=11,sentence_basis_changed,17,animacy_and_humanness,final_token,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.64,0.64,0.5813953488372093,0.7004,100,0.5,0.63,0.63,0.672566371681416,0.7572,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=11,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.88,0.88,0.88,0.9488000000000001,100,0.5,0.98,0.98,0.98,0.9867999999999999,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=final_token|layer=12,sentence_basis_changed,17,animacy_and_humanness,final_token,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.67,0.6699999999999999,0.6796116504854369,0.7328,100,0.5,0.67,0.67,0.7272727272727273,0.7931999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=12,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.92,0.92,0.92,0.972,100,0.5,0.96,0.96,0.96,0.988,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=final_token|layer=13,sentence_basis_changed,17,animacy_and_humanness,final_token,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.67,0.67,0.6666666666666666,0.7148,100,0.5,0.67,0.6699999999999999,0.7480916030534351,0.8036,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=13,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.96,0.96,0.96,0.9952000000000001,100,0.5,0.92,0.92,0.92,0.9783999999999999,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=final_token|layer=14,sentence_basis_changed,17,animacy_and_humanness,final_token,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.68,0.6799999999999999,0.673469387755102,0.724,100,0.5,0.65,0.65,0.732824427480916,0.7944,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=14,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.94,0.94,0.94,0.994,100,0.5,0.92,0.92,0.92,0.984,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=final_token|layer=15,sentence_basis_changed,17,animacy_and_humanness,final_token,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.67,0.6699999999999999,0.6451612903225806,0.6928,100,0.5,0.66,0.66,0.7301587301587301,0.7988000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=15,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.94,0.94,0.94,0.9932000000000001,100,0.5,0.9,0.9,0.9,0.978,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=final_token|layer=16,sentence_basis_changed,17,animacy_and_humanness,final_token,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.4444444444444444,0.6712,100,0.5,0.66,0.66,0.6909090909090909,0.7512000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=16,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.92,0.92,0.92,0.9632000000000001,100,0.5,0.86,0.86,0.86,0.9540000000000001,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=final_token|layer=17,sentence_basis_changed,17,animacy_and_humanness,final_token,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.57,0.5700000000000001,0.39436619718309857,0.6552,100,0.5,0.67,0.67,0.6732673267326733,0.74,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=17,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.92,0.92,0.92,0.972,100,0.5,0.88,0.88,0.88,0.9648,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=final_token|layer=18,sentence_basis_changed,17,animacy_and_humanness,final_token,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.59,0.5287356321839081,0.6308,100,0.5,0.77,0.77,0.7472527472527473,0.762,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=18,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.94,0.94,0.94,0.9956,100,0.5,0.8,0.8,0.8,0.9424,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=final_token|layer=19,sentence_basis_changed,17,animacy_and_humanness,final_token,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.61,0.61,0.5185185185185185,0.6459999999999999,100,0.5,0.77,0.77,0.7526881720430108,0.7484,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=19,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.96,0.96,0.96,0.9968,100,0.5,0.78,0.78,0.78,0.9356,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=final_token|layer=20,sentence_basis_changed,17,animacy_and_humanness,final_token,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.64,0.64,0.5609756097560976,0.6928,100,0.5,0.74,0.74,0.7346938775510204,0.768,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=20,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.8,0.8,0.8,0.9248,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=final_token|layer=21,sentence_basis_changed,17,animacy_and_humanness,final_token,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.61,0.61,0.4935064935064935,0.6836,100,0.5,0.74,0.74,0.717391304347826,0.726,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=21,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.82,0.82,0.82,0.9116000000000001,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=final_token|layer=22,sentence_basis_changed,17,animacy_and_humanness,final_token,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.4594594594594595,0.6924,100,0.5,0.74,0.74,0.723404255319149,0.7499999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=22,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.82,0.82,0.82,0.898,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=final_token|layer=23,sentence_basis_changed,17,animacy_and_humanness,final_token,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6000000000000001,0.5,0.6824,100,0.5,0.71,0.71,0.6947368421052632,0.7388,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=final_token|layer=23,delta_direction_basis_to_changed,17,animacy_and_humanness,final_token,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.76,0.76,0.76,0.8832,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=0,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.65,0.65,0.6601941747572816,0.7316,100,0.5,0.59,0.59,0.6962962962962963,0.674,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=0,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.8,0.8,0.8,0.8695999999999999,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=1,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.64,0.64,0.6086956521739131,0.6908,100,0.5,0.6,0.6,0.6825396825396826,0.6871999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=1,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.86,0.86,0.86,0.9556,100,0.5,0.82,0.82,0.82,0.906,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=2,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,2,layer_2,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.67,0.6699999999999999,0.6373626373626373,0.7184,100,0.5,0.64,0.64,0.6896551724137931,0.6996,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=2,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,2,layer_2,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.86,0.86,0.86,0.9316,100,0.5,0.84,0.84,0.84,0.9423999999999999,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=3,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.6,0.678,100,0.5,0.63,0.63,0.6890756302521008,0.7076,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=3,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.8,0.8,0.8,0.9096,100,0.5,0.88,0.88,0.88,0.9368,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=4,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.57,0.5700000000000001,0.5742574257425742,0.6476000000000001,100,0.5,0.69,0.69,0.7207207207207207,0.7296,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=4,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.82,0.82,0.82,0.9012,100,0.5,0.88,0.88,0.88,0.9496,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=5,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.58,0.58,0.6452,100,0.5,0.73,0.73,0.7567567567567568,0.7572,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=5,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.78,0.78,0.78,0.902,100,0.5,0.94,0.94,0.94,0.962,100,0.5,False,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=6,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.6428571428571429,0.6471999999999999,100,0.5,0.69,0.69,0.7394957983193278,0.7872,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=6,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.78,0.78,0.78,0.9347999999999999,100,0.5,0.94,0.94,0.94,0.9836,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=7,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.56,0.56,0.6071428571428571,0.65,100,0.5,0.69,0.6900000000000001,0.7479674796747967,0.8232,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=7,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.9,0.9,0.9,0.9748000000000001,100,0.5,0.98,0.98,0.98,0.9884,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=8,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.61,0.6100000000000001,0.6355140186915887,0.6584,100,0.5,0.73,0.73,0.7610619469026548,0.8296,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=8,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.94,0.94,0.94,0.994,100,0.5,0.94,0.94,0.94,0.9924,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=9,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.61,0.6100000000000001,0.6285714285714286,0.6628000000000002,100,0.5,0.71,0.71,0.7433628318584071,0.8340000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=9,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.96,0.96,0.96,0.9967999999999999,100,0.5,0.94,0.94,0.94,0.9835999999999999,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=10,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.62,0.62,0.6481481481481481,0.6664,100,0.5,0.74,0.74,0.7719298245614035,0.832,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=10,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.98,0.98,0.98,0.9972000000000001,100,0.5,0.94,0.94,0.94,0.982,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=11,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.64,0.64,0.6538461538461539,0.7008,100,0.5,0.72,0.72,0.7627118644067796,0.8467999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=11,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.98,0.98,0.98,0.9916,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=12,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.65,0.65,0.6534653465346535,0.6987999999999999,100,0.5,0.66,0.66,0.7258064516129032,0.8311999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=12,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.98,0.98,0.98,0.9948,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=13,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.66,0.66,0.66,0.6980000000000001,100,0.5,0.66,0.66,0.7166666666666667,0.8291999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=13,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.98,0.98,0.98,0.9995999999999999,100,0.5,0.98,0.98,0.98,0.9884,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=14,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.66,0.6599999999999999,0.6458333333333334,0.7036,100,0.5,0.65,0.65,0.6846846846846847,0.7988000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=14,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.98,0.98,0.98,0.9875999999999999,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=15,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.62,0.6200000000000001,0.5957446808510638,0.6880000000000001,100,0.5,0.67,0.6699999999999999,0.717948717948718,0.7979999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=15,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.98,0.98,0.98,0.998,100,0.5,0.96,0.96,0.96,0.9856,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=16,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6000000000000001,0.5652173913043478,0.6844,100,0.5,0.69,0.69,0.7102803738317757,0.7948000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=16,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.96,0.96,0.96,0.996,100,0.5,0.94,0.94,0.94,0.9796,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=17,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.59,0.5393258426966292,0.6732,100,0.5,0.71,0.71,0.7184466019417476,0.7747999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=17,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.94,0.94,0.94,0.9948,100,0.5,0.94,0.94,0.94,0.9803999999999999,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=18,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.5900000000000001,0.5494505494505495,0.6808000000000001,100,0.5,0.7,0.7,0.7115384615384616,0.7747999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=18,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.94,0.94,0.94,0.9948,100,0.5,0.94,0.94,0.94,0.9828,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=19,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.62,0.62,0.5681818181818182,0.6776,100,0.5,0.69,0.69,0.6990291262135923,0.7555999999999998,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=19,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.98,0.98,0.98,0.9964000000000001,100,0.5,0.94,0.94,0.94,0.9812,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=20,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.63,0.63,0.5747126436781609,0.6872,100,0.5,0.68,0.6799999999999999,0.6923076923076923,0.7671999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=20,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.98,0.98,0.98,0.9995999999999999,100,0.5,0.96,0.96,0.96,0.9807999999999999,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=21,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.63,0.63,0.5747126436781609,0.6880000000000001,100,0.5,0.66,0.6599999999999999,0.6851851851851852,0.7696,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=21,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.94,0.94,0.94,0.9763999999999999,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=22,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.63,0.63,0.5747126436781609,0.6828,100,0.5,0.65,0.65,0.6788990825688074,0.7636000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=22,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.98,0.98,0.98,0.9995999999999999,100,0.5,0.94,0.94,0.94,0.9772,100,0.5,True,False,False
sentence_basis_changed|var=17|repr=mean_pooled|layer=23,sentence_basis_changed,17,animacy_and_humanness,mean_pooled,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.62,0.62,0.5581395348837209,0.6728,100,0.5,0.69,0.69,0.7047619047619048,0.7704,100,0.5,False,True,False
delta_direction_basis_to_changed|var=17|repr=mean_pooled|layer=23,delta_direction_basis_to_changed,17,animacy_and_humanness,mean_pooled,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.98,0.98,0.98,0.9987999999999999,100,0.5,0.92,0.92,0.92,0.9672000000000001,100,0.5,False,False,False
sentence_basis_changed|var=18|repr=final_token|layer=0,sentence_basis_changed,18,person_marking_and_person_hierarchy,final_token,0,layer_0,1024,1.0,0.86375,0.86375,0.863237139272271,0.9524187500000001,800,0.5,0.57,0.5700000000000001,0.5981308411214953,0.5964,100,0.5,0.56,0.56,0.6,0.6128,100,0.5,False,True,False
delta_direction_basis_to_changed|var=18|repr=final_token|layer=0,delta_direction_basis_to_changed,18,person_marking_and_person_hierarchy,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.84,0.84,0.84,0.8647999999999999,100,0.5,0.74,0.74,0.74,0.846,100,0.5,False,False,False
sentence_basis_changed|var=18|repr=final_token|layer=1,sentence_basis_changed,18,person_marking_and_person_hierarchy,final_token,1,layer_1,1024,1.0,0.92375,0.9237500000000001,0.9234629861982434,0.9827312500000001,800,0.5,0.58,0.5800000000000001,0.6037735849056604,0.6404000000000001,100,0.5,0.59,0.59,0.6666666666666666,0.6571999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=18|repr=final_token|layer=1,delta_direction_basis_to_changed,18,person_marking_and_person_hierarchy,final_token,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.84,0.84,0.84,0.8872000000000001,100,0.5,0.78,0.78,0.78,0.8587999999999999,100,0.5,False,False,False
sentence_basis_changed|var=18|repr=final_token|layer=2,sentence_basis_changed,18,person_marking_and_person_hierarchy,final_token,2,layer_2,1024,1.0,0.9125,0.9125,0.9116161616161617,0.9795625,800,0.5,0.59,0.5900000000000001,0.616822429906542,0.646,100,0.5,0.58,0.5800000000000001,0.6865671641791045,0.6072000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=18|repr=final_token|layer=2,delta_direction_basis_to_changed,18,person_marking_and_person_hierarchy,final_token,2,layer_2,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.84,0.84,0.84,0.8952,100,0.5,0.84,0.84,0.84,0.8944000000000001,100,0.5,False,False,False
